type,gene_id,gene_type,gene_name
gene,ENSG00000225741,unprocessed_pseudogene,ENSG00000225741
gene,ENSG00000263366,processed_pseudogene,ABHD17AP5
gene,ENSG00000236118,unprocessed_pseudogene,ENSG00000236118
gene,ENSG00000233720,unprocessed_pseudogene,ENSG00000233720
gene,ENSG00000211639,IG_V_gene,IGLV4-60
gene,ENSG00000227710,unprocessed_pseudogene,ENSG00000227710
gene,ENSG00000224465,processed_pseudogene,SOCS2P2
gene,ENSG00000254308,IG_V_pseudogene,IGLVIV-59
gene,ENSG00000253637,IG_V_pseudogene,IGLVV-58
gene,ENSG00000236323,processed_pseudogene,BMP6P1
gene,ENSG00000211640,IG_V_gene,IGLV6-57
gene,ENSG00000253126,IG_V_pseudogene,IGLVI-56
gene,ENSG00000211641,IG_V_gene,IGLV11-55
gene,ENSG00000211642,IG_V_gene,IGLV10-54
gene,ENSG00000253935,IG_V_pseudogene,IGLVIV-53
gene,ENSG00000228050,processed_pseudogene,TOP3BP1
gene,ENSG00000234726,processed_pseudogene,ENSG00000234726
gene,ENSG00000169575,protein_coding,VPREB1
gene,ENSG00000279278,lncRNA,ENSG00000279278
gene,ENSG00000274422,lncRNA,ENSG00000274422
gene,ENSG00000234630,lncRNA,ENSG00000234630
gene,ENSG00000286129,lncRNA,ENSG00000286129
gene,ENSG00000272779,transcribed_unprocessed_pseudogene,BMS1P20
gene,ENSG00000211643,IG_V_gene,IGLV5-52
gene,ENSG00000211644,IG_V_gene,IGLV1-51
gene,ENSG00000211645,IG_V_gene,IGLV1-50
gene,ENSG00000225724,unprocessed_pseudogene,ASH2LP3
gene,ENSG00000223350,IG_V_gene,IGLV9-49
gene,ENSG00000232515,unprocessed_pseudogene,ENSG00000232515
gene,ENSG00000211647,IG_V_gene,IGLV5-48
gene,ENSG00000211648,IG_V_gene,IGLV1-47
gene,ENSG00000237428,processed_pseudogene,ASH2LP2
gene,ENSG00000211649,IG_V_gene,IGLV7-46
gene,ENSG00000232603,unprocessed_pseudogene,ENSG00000232603
gene,ENSG00000211650,IG_V_gene,IGLV5-45
gene,ENSG00000211651,IG_V_gene,IGLV1-44
gene,ENSG00000211652,IG_V_gene,IGLV7-43
gene,ENSG00000254175,IG_V_pseudogene,IGLVI-42
gene,ENSG00000254073,IG_V_pseudogene,IGLVVII-41-1
gene,ENSG00000253818,IG_V_pseudogene,IGLV1-41
gene,ENSG00000211653,IG_V_gene,IGLV1-40
gene,ENSG00000224144,processed_pseudogene,ASH2LP1
gene,ENSG00000253889,IG_V_pseudogene,IGLVI-38
gene,ENSG00000211654,IG_V_gene,IGLV5-37
gene,ENSG00000211655,IG_V_gene,IGLV1-36
gene,ENSG00000230821,processed_pseudogene,ENSG00000230821
gene,ENSG00000253631,IG_V_pseudogene,IGLV7-35
gene,ENSG00000226595,unprocessed_pseudogene,ENSG00000226595
gene,ENSG00000275004,protein_coding,ZNF280B
gene,ENSG00000169548,protein_coding,ZNF280A
gene,ENSG00000185686,protein_coding,PRAME
gene,ENSG00000220891,lncRNA,LL22NC03-63E9.3
gene,ENSG00000253120,IG_V_pseudogene,IGLV2-34
gene,ENSG00000211656,IG_V_gene,IGLV2-33
gene,ENSG00000211657,IG_V_gene,IGLV3-32
gene,ENSG00000253920,IG_V_pseudogene,IGLV3-31
gene,ENSG00000253329,IG_V_pseudogene,IGLV3-30
gene,ENSG00000215456,unprocessed_pseudogene,BCRP4
gene,ENSG00000286941,lncRNA,ENSG00000286941
gene,ENSG00000290990,lncRNA,ENSG00000290990
gene,ENSG00000183169,transcribed_unprocessed_pseudogene,POM121L1P
gene,ENSG00000100121,protein_coding,GGTLC2
gene,ENSG00000253338,IG_V_pseudogene,IGLV3-29
gene,ENSG00000253451,IG_V_pseudogene,IGLV2-28
gene,ENSG00000211658,IG_V_gene,IGLV3-27
gene,ENSG00000253913,IG_V_pseudogene,IGLV3-26
gene,ENSG00000253779,IG_V_pseudogene,IGLVVI-25-1
gene,ENSG00000211659,IG_V_gene,IGLV3-25
gene,ENSG00000232350,unprocessed_pseudogene,ENSG00000232350
gene,ENSG00000223999,lncRNA,ENSG00000223999
gene,ENSG00000253822,IG_V_pseudogene,IGLV3-24
gene,ENSG00000211660,IG_V_gene,IGLV2-23
gene,ENSG00000253546,IG_V_pseudogene,IGLVVI-22-1
gene,ENSG00000211661,IG_V_gene,IGLV3-22
gene,ENSG00000211662,IG_V_gene,IGLV3-21
gene,ENSG00000254240,IG_V_pseudogene,IGLVI-20
gene,ENSG00000211663,IG_V_gene,IGLV3-19
gene,ENSG00000278667,processed_pseudogene,ENSG00000278667
gene,ENSG00000211664,IG_V_gene,IGLV2-18
gene,ENSG00000253152,IG_V_pseudogene,IGLV3-17
gene,ENSG00000211665,IG_V_gene,IGLV3-16
gene,ENSG00000253786,IG_V_pseudogene,IGLV3-15
gene,ENSG00000288861,lncRNA,ENSG00000288861
gene,ENSG00000211666,IG_V_gene,IGLV2-14
gene,ENSG00000253590,IG_V_pseudogene,IGLV3-13
gene,ENSG00000211667,IG_V_gene,IGLV3-12
gene,ENSG00000231392,unprocessed_pseudogene,ENSG00000231392
gene,ENSG00000275772,processed_pseudogene,ENSG00000275772
gene,ENSG00000289120,lncRNA,ENSG00000289120
gene,ENSG00000211668,IG_V_gene,IGLV2-11
gene,ENSG00000274381,unprocessed_pseudogene,ENSG00000274381
gene,ENSG00000211669,IG_V_gene,IGLV3-10
gene,ENSG00000226477,unprocessed_pseudogene,ENSG00000226477
gene,ENSG00000211670,IG_V_gene,IGLV3-9
gene,ENSG00000278196,IG_V_gene,IGLV2-8
gene,ENSG00000284049,miRNA,MIR650
gene,ENSG00000237127,unprocessed_pseudogene,ENSG00000237127
gene,ENSG00000254077,IG_V_pseudogene,IGLV3-7
gene,ENSG00000253448,IG_V_pseudogene,IGLV3-6
gene,ENSG00000253234,IG_V_pseudogene,IGLV2-5
gene,ENSG00000226420,IG_V_pseudogene,IGLV3-4
gene,ENSG00000211672,IG_V_gene,IGLV4-3
gene,ENSG00000253963,IG_V_pseudogene,IGLV3-2
gene,ENSG00000211673,IG_V_gene,IGLV3-1
gene,ENSG00000264824,miRNA,MIR5571
gene,ENSG00000254709,protein_coding,IGLL5
gene,ENSG00000211674,IG_J_gene,IGLJ1
gene,ENSG00000211675,IG_C_gene,IGLC1
gene,ENSG00000211676,IG_J_gene,IGLJ2
gene,ENSG00000211677,IG_C_gene,IGLC2
gene,ENSG00000211678,IG_J_gene,IGLJ3
gene,ENSG00000211679,IG_C_gene,IGLC3
gene,ENSG00000211680,IG_J_gene,IGLJ4
gene,ENSG00000254029,IG_C_pseudogene,IGLC4
gene,ENSG00000211681,IG_J_gene,IGLJ5
gene,ENSG00000254030,IG_C_pseudogene,IGLC5
gene,ENSG00000211682,IG_J_gene,IGLJ6
gene,ENSG00000222037,IG_C_pseudogene,IGLC6
gene,ENSG00000211684,IG_J_gene,IGLJ7
gene,ENSG00000211685,IG_C_gene,IGLC7
gene,ENSG00000237472,processed_pseudogene,ENSG00000237472
gene,ENSG00000223679,unprocessed_pseudogene,ENSG00000223679
gene,ENSG00000100218,protein_coding,RSPH14
gene,ENSG00000128266,protein_coding,GNAZ
gene,ENSG00000100228,protein_coding,RAB36
gene,ENSG00000186716,protein_coding,BCR
gene,ENSG00000236794,processed_pseudogene,BCRP8
gene,ENSG00000240160,misc_RNA,RN7SL263P
gene,ENSG00000230701,processed_pseudogene,FBXW4P1
gene,ENSG00000214526,processed_pseudogene,ENSG00000214526
gene,ENSG00000236611,lncRNA,LINC02556
gene,ENSG00000215478,transcribed_unprocessed_pseudogene,CES5AP1
gene,ENSG00000290449,lncRNA,ENSG00000290449
gene,ENSG00000290920,lncRNA,ENSG00000290920
gene,ENSG00000248409,unprocessed_pseudogene,CCDC188BP
gene,ENSG00000133519,transcribed_unprocessed_pseudogene,ZDHHC8BP
gene,ENSG00000234928,lncRNA,LINC01659
gene,ENSG00000227755,transcribed_processed_pseudogene,ENSG00000227755
gene,ENSG00000178248,lncRNA,FAM230I
gene,ENSG00000287864,lncRNA,ENSG00000287864
gene,ENSG00000225413,lncRNA,LINC02557
gene,ENSG00000280623,lncRNA,PCAT14
gene,ENSG00000224277,lncRNA,ENSG00000224277
gene,ENSG00000128322,protein_coding,IGLL1
gene,ENSG00000272733,lncRNA,ENSG00000272733
gene,ENSG00000278655,unprocessed_pseudogene,ENSG00000278655
gene,ENSG00000189269,protein_coding,DRICH1
gene,ENSG00000275609,processed_pseudogene,ENSG00000275609
gene,ENSG00000211683,lncRNA,ENSG00000211683
gene,ENSG00000228315,lncRNA,GUSBP11
gene,ENSG00000290958,lncRNA,ENSG00000290958
gene,ENSG00000234353,transcribed_unprocessed_pseudogene,ENSG00000234353
gene,ENSG00000244723,unprocessed_pseudogene,ASLP1
gene,ENSG00000291299,lncRNA,ENSG00000291299
gene,ENSG00000272578,transcribed_unprocessed_pseudogene,ENSG00000272578
gene,ENSG00000159496,protein_coding,RGL4
gene,ENSG00000290440,lncRNA,ENSG00000290440
gene,ENSG00000187792,protein_coding,ZNF70
gene,ENSG00000128218,protein_coding,VPREB3
gene,ENSG00000169314,protein_coding,C22orf15
gene,ENSG00000250479,protein_coding,CHCHD10
gene,ENSG00000099953,protein_coding,MMP11
gene,ENSG00000099956,protein_coding,SMARCB1
gene,ENSG00000099958,protein_coding,DERL3
gene,ENSG00000272973,lncRNA,ENSG00000272973
gene,ENSG00000133460,protein_coding,SLC2A11
gene,ENSG00000251357,protein_coding,ENSG00000251357
gene,ENSG00000279467,lncRNA,ENSG00000279467
gene,ENSG00000244425,misc_RNA,RN7SL268P
gene,ENSG00000240972,protein_coding,MIF
gene,ENSG00000218537,lncRNA,MIF-AS1
gene,ENSG00000290199,lncRNA,ENSG00000290199
gene,ENSG00000273295,lncRNA,ENSG00000273295
gene,ENSG00000225282,processed_pseudogene,ENSG00000225282
gene,ENSG00000206090,unprocessed_pseudogene,ENSG00000206090
gene,ENSG00000231271,unprocessed_pseudogene,ENSG00000231271
gene,ENSG00000133433,protein_coding,GSTT2B
gene,ENSG00000228039,processed_pseudogene,ENSG00000228039
gene,ENSG00000099974,protein_coding,DDTL
gene,ENSG00000272787,lncRNA,ENSG00000272787
gene,ENSG00000099977,protein_coding,DDT
gene,ENSG00000224205,transcribed_unprocessed_pseudogene,GSTT3P
gene,ENSG00000250470,unprocessed_pseudogene,ENSG00000250470
gene,ENSG00000099984,protein_coding,GSTT2
gene,ENSG00000276950,protein_coding,GSTT4
gene,ENSG00000235689,unprocessed_pseudogene,ENSG00000235689
gene,ENSG00000099991,protein_coding,CABIN1
gene,ENSG00000232545,lncRNA,ENSG00000232545
gene,ENSG00000099994,protein_coding,SUSD2
gene,ENSG00000099998,protein_coding,GGT5
gene,ENSG00000230712,unprocessed_pseudogene,GGTLC4P
gene,ENSG00000290696,lncRNA,POM121L9P
gene,ENSG00000225098,unprocessed_pseudogene,BCRP1
gene,ENSG00000215464,processed_pseudogene,ENSG00000215464
gene,ENSG00000100014,protein_coding,SPECC1L
gene,ENSG00000258555,protein_coding,SPECC1L-ADORA2A
gene,ENSG00000128271,protein_coding,ADORA2A
gene,ENSG00000178803,lncRNA,ADORA2A-AS1
gene,ENSG00000100024,protein_coding,UPB1
gene,ENSG00000228923,lncRNA,ENSG00000228923
gene,ENSG00000138867,protein_coding,GUCD1
gene,ENSG00000100028,protein_coding,SNRPD3
gene,ENSG00000286070,protein_coding,ENSG00000286070
gene,ENSG00000178026,protein_coding,LRRC75B
gene,ENSG00000100031,protein_coding,GGT1
gene,ENSG00000230947,lncRNA,ENSG00000230947
gene,ENSG00000215481,lncRNA,BCRP3
gene,ENSG00000284233,transcribed_unprocessed_pseudogene,ENSG00000284233
gene,ENSG00000284128,transcribed_unprocessed_pseudogene,ENSG00000284128
gene,ENSG00000284070,lncRNA,ENSG00000284070
gene,ENSG00000290697,lncRNA,ENSG00000290697
gene,ENSG00000224124,processed_pseudogene,POM121L10P
gene,ENSG00000224806,processed_pseudogene,ARL5AP4
gene,ENSG00000224334,processed_pseudogene,ENSG00000224334
gene,ENSG00000282012,lncRNA,ENSG00000282012
gene,ENSG00000237601,processed_pseudogene,ENSG00000237601
gene,ENSG00000182351,processed_pseudogene,CRIP1P4
gene,ENSG00000184571,protein_coding,PIWIL3
gene,ENSG00000167037,protein_coding,SGSM1
gene,ENSG00000199783,snoRNA,ENSG00000199783
gene,ENSG00000206069,protein_coding,LHFPL7
gene,ENSG00000197077,protein_coding,KIAA1671
gene,ENSG00000279085,lncRNA,ENSG00000279085
gene,ENSG00000279548,lncRNA,ENSG00000279548
gene,ENSG00000279006,lncRNA,ENSG00000279006
gene,ENSG00000279110,lncRNA,ENSG00000279110
gene,ENSG00000203280,lncRNA,KIAA1671-AS1
gene,ENSG00000271181,processed_pseudogene,ENSG00000271181
gene,ENSG00000100053,protein_coding,CRYBB3
gene,ENSG00000236641,lncRNA,ENSG00000236641
gene,ENSG00000244752,protein_coding,CRYBB2
gene,ENSG00000279298,lncRNA,ENSG00000279298
gene,ENSG00000233577,lncRNA,ENSG00000233577
gene,ENSG00000285968,lncRNA,ENSG00000285968
gene,ENSG00000285690,transcribed_unprocessed_pseudogene,ENSG00000285690
gene,ENSG00000206066,unprocessed_pseudogene,IGLL3P
gene,ENSG00000230637,unprocessed_pseudogene,ENSG00000230637
gene,ENSG00000231466,processed_pseudogene,ENSG00000231466
gene,ENSG00000290796,lncRNA,ENSG00000290796
gene,ENSG00000100068,transcribed_unprocessed_pseudogene,LRP5L
gene,ENSG00000272942,lncRNA,ENSG00000272942
gene,ENSG00000272798,lncRNA,ENSG00000272798
gene,ENSG00000271138,IG_V_pseudogene,IGLVIVOR22-1
gene,ENSG00000291087,lncRNA,CRYBB2P1
gene,ENSG00000277872,miRNA,MIR6817
gene,ENSG00000272977,lncRNA,ENSG00000272977
gene,ENSG00000234884,lncRNA,GRK3-AS1
gene,ENSG00000100077,protein_coding,GRK3
gene,ENSG00000237387,lncRNA,ENSG00000237387
gene,ENSG00000224003,processed_pseudogene,YES1P1
gene,ENSG00000222585,rRNA_pseudogene,RNA5SP494
gene,ENSG00000133454,protein_coding,MYO18B
gene,ENSG00000278960,lncRNA,ENSG00000278960
gene,ENSG00000231933,lncRNA,MYO18B-AS1
gene,ENSG00000232464,lncRNA,ENSG00000232464
gene,ENSG00000223056,misc_RNA,RN7SKP169
gene,ENSG00000232050,processed_pseudogene,ENSG00000232050
gene,ENSG00000236464,lncRNA,LINC02559
gene,ENSG00000229770,lncRNA,ENSG00000229770
gene,ENSG00000100095,protein_coding,SEZ6L
gene,ENSG00000224192,lncRNA,SEZ6L-AS1
gene,ENSG00000252267,rRNA_pseudogene,RNA5SP495
gene,ENSG00000230203,processed_pseudogene,ENSG00000230203
gene,ENSG00000128203,protein_coding,ASPHD2
gene,ENSG00000100099,protein_coding,HPS4
gene,ENSG00000100104,protein_coding,SRRD
gene,ENSG00000100109,protein_coding,TFIP11
gene,ENSG00000261188,lncRNA,TFIP11-DT
gene,ENSG00000128294,protein_coding,TPST2
gene,ENSG00000221760,miRNA,MIR548J
gene,ENSG00000213707,processed_pseudogene,HMGB1P10
gene,ENSG00000286326,lncRNA,ENSG00000286326
gene,ENSG00000100122,protein_coding,CRYBB1
gene,ENSG00000196431,protein_coding,CRYBA4
gene,ENSG00000226912,processed_pseudogene,ISCA2P1
gene,ENSG00000225783,lncRNA,MIAT
gene,ENSG00000278404,misc_RNA,ENSG00000278404
gene,ENSG00000206028,lncRNA,ENSG00000206028
gene,ENSG00000277941,misc_RNA,ENSG00000277941
gene,ENSG00000275942,misc_RNA,ENSG00000275942
gene,ENSG00000244625,lncRNA,MIATNB
gene,ENSG00000276991,misc_RNA,ENSG00000276991
gene,ENSG00000223704,lncRNA,LINC01422
gene,ENSG00000231369,processed_pseudogene,ENSG00000231369
gene,ENSG00000235271,lncRNA,ENSG00000235271
gene,ENSG00000279440,lncRNA,ENSG00000279440
gene,ENSG00000200443,snRNA,RNU6-1066P
gene,ENSG00000279914,lncRNA,ENSG00000279914
gene,ENSG00000279848,lncRNA,ENSG00000279848
gene,ENSG00000236858,lncRNA,ENSG00000236858
gene,ENSG00000280025,lncRNA,ENSG00000280025
gene,ENSG00000231405,lncRNA,ENSG00000231405
gene,ENSG00000238195,lncRNA,ENSG00000238195
gene,ENSG00000233521,lncRNA,LINC01638
gene,ENSG00000233574,lncRNA,ENSG00000233574
gene,ENSG00000223726,lncRNA,ENSG00000223726
gene,ENSG00000226741,lncRNA,LINC02554
gene,ENSG00000230051,lncRNA,ENSG00000230051
gene,ENSG00000280445,lncRNA,ENSG00000280445
gene,ENSG00000287034,lncRNA,ENSG00000287034
gene,ENSG00000227880,lncRNA,ENSG00000227880
gene,ENSG00000224027,lncRNA,ENSG00000224027
gene,ENSG00000289489,lncRNA,ENSG00000289489
gene,ENSG00000227838,lncRNA,CPMER
gene,ENSG00000231495,lncRNA,ENSG00000231495
gene,ENSG00000226169,lncRNA,ENSG00000226169
gene,ENSG00000169184,protein_coding,MN1
gene,ENSG00000180957,protein_coding,PITPNB
gene,ENSG00000235954,lncRNA,TTC28-AS1
gene,ENSG00000277460,misc_RNA,ENSG00000277460
gene,ENSG00000264073,miRNA,MIR3199-1
gene,ENSG00000283225,miRNA,MIR3199-2
gene,ENSG00000276150,misc_RNA,ENSG00000276150
gene,ENSG00000100154,protein_coding,TTC28
gene,ENSG00000274342,misc_RNA,ENSG00000274342
gene,ENSG00000276675,misc_RNA,ENSG00000276675
gene,ENSG00000239249,misc_RNA,RN7SL757P
gene,ENSG00000276162,miRNA,MIR5739
gene,ENSG00000266503,misc_RNA,RN7SL162P
gene,ENSG00000183765,protein_coding,CHEK2
gene,ENSG00000100209,protein_coding,HSCB
gene,ENSG00000159873,protein_coding,CCDC117
gene,ENSG00000100219,protein_coding,XBP1
gene,ENSG00000226471,lncRNA,ENSG00000226471
gene,ENSG00000272858,lncRNA,ENSG00000272858
gene,ENSG00000224256,processed_pseudogene,ENSG00000224256
gene,ENSG00000183579,protein_coding,ZNRF3
gene,ENSG00000235786,lncRNA,ZNRF3-IT1
gene,ENSG00000177993,lncRNA,ZNRF3-AS1
gene,ENSG00000100249,protein_coding,C22orf31
gene,ENSG00000183762,protein_coding,KREMEN1
gene,ENSG00000226772,lncRNA,ENSG00000226772
gene,ENSG00000200871,snRNA,RNU6-810P
gene,ENSG00000251952,snRNA,RNU6-1219P
gene,ENSG00000186998,protein_coding,EMID1
gene,ENSG00000100263,protein_coding,RHBDD3
gene,ENSG00000237015,lncRNA,ENSG00000237015
gene,ENSG00000182944,protein_coding,EWSR1
gene,ENSG00000185340,protein_coding,GAS2L1
gene,ENSG00000100276,protein_coding,RASL10A
gene,ENSG00000273216,lncRNA,ENSG00000273216
gene,ENSG00000100280,protein_coding,AP1B1
gene,ENSG00000280968,miRNA,ENSG00000280968
gene,ENSG00000239127,snoRNA,SNORD125
gene,ENSG00000290778,lncRNA,ENSG00000290778
gene,ENSG00000285697,transcribed_unprocessed_pseudogene,ENSG00000285697
gene,ENSG00000242156,unprocessed_pseudogene,ENSG00000242156
gene,ENSG00000278292,unprocessed_pseudogene,RFPL4AP6
gene,ENSG00000225465,lncRNA,RFPL1S
gene,ENSG00000128250,protein_coding,RFPL1
gene,ENSG00000100285,protein_coding,NEFH
gene,ENSG00000282816,lncRNA,ENSG00000282816
gene,ENSG00000100296,protein_coding,THOC5
gene,ENSG00000234208,lncRNA,ENSG00000234208
gene,ENSG00000184117,protein_coding,NIPSNAP1
gene,ENSG00000186575,protein_coding,NF2
gene,ENSG00000233010,processed_pseudogene,RPEP4
gene,ENSG00000232396,lncRNA,CABP7-DT
gene,ENSG00000100314,protein_coding,CABP7
gene,ENSG00000100319,protein_coding,ZMAT5
gene,ENSG00000287967,lncRNA,ENSG00000287967
gene,ENSG00000184076,protein_coding,UQCR10
gene,ENSG00000100325,protein_coding,ASCC2
gene,ENSG00000100330,protein_coding,MTMR3
gene,ENSG00000207455,snRNA,RNU6-331P
gene,ENSG00000279159,lncRNA,ENSG00000279159
gene,ENSG00000275818,miRNA,MIR6818
gene,ENSG00000227117,lncRNA,HORMAD2-AS1
gene,ENSG00000227201,processed_pseudogene,CNN2P1
gene,ENSG00000176635,protein_coding,HORMAD2
gene,ENSG00000226573,processed_pseudogene,RPL36P17
gene,ENSG00000225971,processed_pseudogene,RPS3AP51
gene,ENSG00000225676,lncRNA,ENSG00000225676
gene,ENSG00000289846,lncRNA,ENSG00000289846
gene,ENSG00000232530,lncRNA,LIF-AS1
gene,ENSG00000128342,protein_coding,LIF
gene,ENSG00000268812,lncRNA,LIF-AS2
gene,ENSG00000099985,protein_coding,OSM
gene,ENSG00000289888,lncRNA,ENSG00000289888
gene,ENSG00000279699,TEC,ENSG00000279699
gene,ENSG00000239282,protein_coding,CASTOR1
gene,ENSG00000248751,protein_coding,ENSG00000248751
gene,ENSG00000099992,protein_coding,TBC1D10A
gene,ENSG00000099995,protein_coding,SF3A1
gene,ENSG00000187860,protein_coding,CCDC157
gene,ENSG00000099999,protein_coding,RNF215
gene,ENSG00000100003,protein_coding,SEC14L2
gene,ENSG00000249590,protein_coding,ENSG00000249590
gene,ENSG00000273350,lncRNA,ENSG00000273350
gene,ENSG00000222915,snRNA,RNU6-564P
gene,ENSG00000272689,lncRNA,ENSG00000272689
gene,ENSG00000242114,protein_coding,MTFP1
gene,ENSG00000273428,lncRNA,ENSG00000273428
gene,ENSG00000230137,processed_pseudogene,ENSG00000230137
gene,ENSG00000100012,protein_coding,SEC14L3
gene,ENSG00000181123,lncRNA,ENSG00000181123
gene,ENSG00000214161,processed_pseudogene,SDC4P
gene,ENSG00000133488,protein_coding,SEC14L4
gene,ENSG00000214491,protein_coding,SEC14L6
gene,ENSG00000225774,processed_pseudogene,SIRPAP1
gene,ENSG00000128242,protein_coding,GAL3ST1
gene,ENSG00000100029,protein_coding,PES1
gene,ENSG00000223831,lncRNA,ENSG00000223831
gene,ENSG00000185339,protein_coding,TCN2
gene,ENSG00000100036,protein_coding,SLC35E4
gene,ENSG00000167065,protein_coding,DUSP18
gene,ENSG00000250318,unprocessed_pseudogene,ENSG00000250318
gene,ENSG00000288153,unprocessed_pseudogene,ENSG00000288153
gene,ENSG00000184792,protein_coding,OSBP2
gene,ENSG00000264661,miRNA,MIR3200
gene,ENSG00000237977,processed_pseudogene,EIF4HP2
gene,ENSG00000235989,lncRNA,MORC2-AS1
gene,ENSG00000133422,protein_coding,MORC2
gene,ENSG00000253352,protein_coding,TUG1
gene,ENSG00000276664,misc_RNA,ENSG00000276664
gene,ENSG00000276057,misc_RNA,ENSG00000276057
gene,ENSG00000276965,misc_RNA,ENSG00000276965
gene,ENSG00000275307,misc_RNA,ENSG00000275307
gene,ENSG00000269987,lncRNA,ENSG00000269987
gene,ENSG00000269972,lncRNA,ENSG00000269972
gene,ENSG00000278920,lncRNA,ENSG00000278920
gene,ENSG00000240186,misc_RNA,RN7SL633P
gene,ENSG00000183963,protein_coding,SMTN
gene,ENSG00000273387,lncRNA,ENSG00000273387
gene,ENSG00000198832,protein_coding,SELENOM
gene,ENSG00000235573,processed_pseudogene,ENSG00000235573
gene,ENSG00000185133,protein_coding,INPP5J
gene,ENSG00000100078,protein_coding,PLA2G3
gene,ENSG00000214125,processed_pseudogene,ENSG00000214125
gene,ENSG00000264141,miRNA,MIR3928
gene,ENSG00000138942,protein_coding,RNF185
gene,ENSG00000254835,lncRNA,RNF185-AS1
gene,ENSG00000182541,protein_coding,LIMK2
gene,ENSG00000199695,snRNA,RNU6-1128P
gene,ENSG00000100100,protein_coding,PIK3IP1
gene,ENSG00000228839,lncRNA,PIK3IP1-DT
gene,ENSG00000212542,rRNA_pseudogene,RNA5SP496
gene,ENSG00000100105,protein_coding,PATZ1
gene,ENSG00000213888,lncRNA,LINC01521
gene,ENSG00000206615,snRNA,RNU6-338P
gene,ENSG00000185721,protein_coding,DRG1
gene,ENSG00000184708,protein_coding,EIF4ENIF1
gene,ENSG00000240591,lncRNA,ENSG00000240591
gene,ENSG00000199248,snRNA,RNU6-28P
gene,ENSG00000198089,protein_coding,SFI1
gene,ENSG00000287817,lncRNA,ENSG00000287817
gene,ENSG00000233733,processed_pseudogene,H2AZP6
gene,ENSG00000229169,processed_pseudogene,ENSG00000229169
gene,ENSG00000214093,processed_pseudogene,ENSG00000214093
gene,ENSG00000241878,protein_coding,PISD
gene,ENSG00000284082,miRNA,MIR7109
gene,ENSG00000183530,protein_coding,PRR14L
gene,ENSG00000100150,protein_coding,DEPDC5
gene,ENSG00000285404,protein_coding,ENSG00000285404
gene,ENSG00000242251,misc_RNA,RN7SL20P
gene,ENSG00000236132,processed_pseudogene,ENSG00000236132
gene,ENSG00000252909,snRNA,RNU6-201P
gene,ENSG00000227813,processed_pseudogene,ENSG00000227813
gene,ENSG00000128254,lncRNA,YWHAH-AS1
gene,ENSG00000128245,protein_coding,YWHAH
gene,ENSG00000227519,lncRNA,ENSG00000227519
gene,ENSG00000230866,lncRNA,LINC02558
gene,ENSG00000240647,misc_RNA,RN7SL305P
gene,ENSG00000232346,processed_pseudogene,ENSG00000232346
gene,ENSG00000100170,protein_coding,SLC5A1
gene,ENSG00000290475,lncRNA,AP1B1P1
gene,ENSG00000237439,transcribed_unprocessed_pseudogene,ENSG00000237439
gene,ENSG00000232707,unprocessed_pseudogene,AP1B1P2
gene,ENSG00000239674,lncRNA,ENSG00000239674
gene,ENSG00000205856,protein_coding,C22orf42
gene,ENSG00000230120,lncRNA,ENSG00000230120
gene,ENSG00000275656,misc_RNA,ENSG00000275656
gene,ENSG00000128253,protein_coding,RFPL2
gene,ENSG00000254127,IG_C_pseudogene,IGLCOR22-1
gene,ENSG00000242082,lncRNA,SLC5A4-AS1
gene,ENSG00000100191,protein_coding,SLC5A4
gene,ENSG00000289873,lncRNA,ENSG00000289873
