type,gene_id,gene_type,gene_name,gene_start,gene_end
gene,ENSG00000260954,lncRNA,ENSG00000260954,1579242,1580308
gene,ENSG00000260989,lncRNA,ENSG00000260989,1580527,1610328
gene,ENSG00000007545,protein_coding,CRAMP1,1612337,1677908
gene,ENSG00000226890,lncRNA,ENSG00000226890,1625628,1626160
gene,ENSG00000261732,protein_coding,ENSG00000261732,1632259,1686715
gene,ENSG00000206053,protein_coding,JPT2,1678256,1702280
gene,ENSG00000278987,TEC,ENSG00000278987,1688355,1690536
gene,ENSG00000138834,protein_coding,MAPK8IP3,1706166,1770351
gene,ENSG00000275092,lncRNA,ENSG00000275092,1707252,1707973
gene,ENSG00000261399,lncRNA,MAPK8IP3-AS1,1713527,1714219
gene,ENSG00000265820,miRNA,MIR3177,1734985,1735066
gene,ENSG00000261207,lncRNA,ENSG00000261207,1751559,1752262
gene,ENSG00000103024,protein_coding,NME3,1770320,1771561
gene,ENSG00000074071,protein_coding,MRPS34,1771890,1773150
gene,ENSG00000197774,protein_coding,EME2,1772810,1781708
gene,ENSG00000162032,protein_coding,SPSB3,1776712,1793700
gene,ENSG00000095906,protein_coding,NUBP2,1782932,1789186
gene,ENSG00000099769,protein_coding,IGFALS,1790413,1794971
gene,ENSG00000063854,protein_coding,HAGH,1795620,1827157
gene,ENSG00000180185,protein_coding,FAHD1,1826967,1840207
gene,ENSG00000162039,protein_coding,MEIOB,1833986,1872178
gene,ENSG00000289722,protein_coding,ENSG00000289722,1833987,1884294
gene,ENSG00000260541,lncRNA,ENSG00000260541,1841020,1843547
gene,ENSG00000281219,lncRNA,LINC00254,1878285,1884233
gene,ENSG00000259947,lncRNA,LINC02124,1889114,1890434
gene,ENSG00000162040,protein_coding,HS3ST6,1911475,1918415
gene,ENSG00000198736,protein_coding,MSRB1,1938229,1943199
gene,ENSG00000140986,protein_coding,RPL3L,1943974,1957606
gene,ENSG00000140990,protein_coding,NDUFB10,1959538,1961975
gene,ENSG00000140988,protein_coding,RPS2,1962058,1964841
gene,ENSG00000206811,snoRNA,SNORA10,1962334,1962466
gene,ENSG00000207405,snoRNA,SNORA64,1962973,1963106
gene,ENSG00000255198,lncRNA,SNHG9,1964895,1965509
gene,ENSG00000273587,snoRNA,SNORA78,1965184,1965310
gene,ENSG00000179580,protein_coding,RNF151,1966823,1968975
gene,ENSG00000277602,lncRNA,ENSG00000277602,1971655,1971896
gene,ENSG00000183751,protein_coding,TBL3,1972053,1982929
gene,ENSG00000196408,protein_coding,NOXO1,1978917,1984192
gene,ENSG00000127554,protein_coding,GFER,1984193,1987749
gene,ENSG00000261790,lncRNA,ENSG00000261790,1984877,1990477
gene,ENSG00000127561,protein_coding,SYNGR3,1989660,1994275
gene,ENSG00000260107,lncRNA,ENSG00000260107,1997654,1998374
gene,ENSG00000167962,protein_coding,ZNF598,1997654,2009821
gene,ENSG00000183971,protein_coding,NPW,2009926,2020755
gene,ENSG00000265386,misc_RNA,RN7SL219P,2013181,2013476
gene,ENSG00000065054,protein_coding,SLC9A3R2,2025356,2039026
gene,ENSG00000065057,protein_coding,NTHL1,2039815,2047866
gene,ENSG00000103197,protein_coding,TSC2,2047967,2089491
gene,ENSG00000008710,protein_coding,PKD1,2088708,2135898
gene,ENSG00000221656,miRNA,MIR1225,2090195,2090284
gene,ENSG00000259933,lncRNA,PKD1-AS1,2091436,2095433
gene,ENSG00000261123,lncRNA,ENSG00000261123,2094830,2097026
gene,ENSG00000284008,miRNA,MIR6511B1,2106669,2106753
gene,ENSG00000261240,lncRNA,ENSG00000261240,2112335,2113342
gene,ENSG00000260447,lncRNA,ENSG00000260447,2119207,2120248
gene,ENSG00000265867,miRNA,MIR4516,2133119,2133204
gene,ENSG00000264397,miRNA,MIR3180-5,2135977,2136129
gene,ENSG00000167964,protein_coding,RAB26,2140803,2154165
gene,ENSG00000260260,lncRNA,SNHG19,2154792,2155405
gene,ENSG00000206630,snoRNA,SNORD60,2155023,2155105
gene,ENSG00000281010,snoRNA,ENSG00000281010,2155025,2155104
gene,ENSG00000131653,protein_coding,TRAF7,2155698,2178129
gene,ENSG00000167971,protein_coding,CASKIN1,2177180,2196605
gene,ENSG00000167965,protein_coding,MLST8,2204248,2209453
gene,ENSG00000182685,protein_coding,BRICD5,2209253,2210905
gene,ENSG00000184207,protein_coding,PGP,2211593,2214840
gene,ENSG00000261532,lncRNA,ENSG00000261532,2211997,2212863
gene,ENSG00000167967,protein_coding,E4F1,2223580,2235742
gene,ENSG00000259780,lncRNA,ENSG00000259780,2235689,2236913
gene,ENSG00000167968,protein_coding,DNASE1L2,2235816,2238711
gene,ENSG00000167969,protein_coding,ECI1,2239402,2252300
gene,ENSG00000261663,lncRNA,ECI1-AS1,2240487,2241818
gene,ENSG00000205937,protein_coding,RNPS1,2253116,2268397
gene,ENSG00000260778,lncRNA,MIR3677HG,2268155,2273418
gene,ENSG00000266643,miRNA,MIR3677,2270713,2270772
gene,ENSG00000284346,miRNA,MIR940,2271747,2271840
gene,ENSG00000264004,miRNA,MIR4717,2274620,2274691
gene,ENSG00000167972,protein_coding,ABCA3,2275881,2340746
gene,ENSG00000162063,protein_coding,CCNF,2429394,2458854
gene,ENSG00000285970,lncRNA,ENSG00000285970,2430702,2437103
gene,ENSG00000283180,miRNA,MIR6767,2445392,2445457
gene,ENSG00000260095,lncRNA,ENSG00000260095,2452581,2452977
gene,ENSG00000260874,lncRNA,ENSG00000260874,2456252,2459979
gene,ENSG00000162062,protein_coding,TEDC2,2460086,2464963
gene,ENSG00000274805,miRNA,MIR6768,2463967,2464038
gene,ENSG00000259895,lncRNA,TEDC2-AS1,2464950,2468213
gene,ENSG00000162068,protein_coding,NTN3,2471297,2474145
gene,ENSG00000162065,protein_coding,TBC1D24,2475051,2509560
gene,ENSG00000260293,lncRNA,ENSG00000260293,2476558,2482173
gene,ENSG00000260272,protein_coding,ENSG00000260272,2496032,2520218
gene,ENSG00000185883,protein_coding,ATP6V0C,2513952,2520218
gene,ENSG00000259784,protein_coding,ENSG00000259784,2513965,2527955
gene,ENSG00000279520,TEC,ENSG00000279520,2516658,2517999
gene,ENSG00000162066,protein_coding,AMDHD2,2520357,2531422
gene,ENSG00000205923,protein_coding,CEMP1,2530035,2531417
gene,ENSG00000266232,miRNA,MIR3178,2531922,2532005
gene,ENSG00000140992,protein_coding,PDPK1,2537979,2603188
gene,ENSG00000261613,lncRNA,ENSG00000261613,2554060,2556060
gene,ENSG00000261288,lncRNA,ENSG00000261288,2554975,2556105
gene,ENSG00000269937,lncRNA,ENSG00000269937,2561471,2565096
gene,ENSG00000261140,lncRNA,ENSG00000261140,2569043,2571936
gene,ENSG00000260436,lncRNA,ENSG00000260436,2571570,2572353
gene,ENSG00000279568,TEC,ENSG00000279568,2575628,2577373
gene,ENSG00000280402,TEC,ENSG00000280402,2578395,2579963
gene,ENSG00000279162,TEC,ENSG00000279162,2592514,2594563
gene,ENSG00000261093,lncRNA,ENSG00000261093,2597881,2599718
gene,ENSG00000291228,lncRNA,ENSG00000291228,2603336,2630494
gene,ENSG00000290728,lncRNA,ENSG00000290728,2616121,2643296
gene,ENSG00000279057,TEC,ENSG00000279057,2620222,2621794
gene,ENSG00000260176,lncRNA,ENSG00000260176,2644084,2645214
gene,ENSG00000260565,lncRNA,ERVK13-1,2660348,2682398
gene,ENSG00000167977,protein_coding,KCTD5,2682523,2709030
gene,ENSG00000279901,TEC,ENSG00000279901,2683106,2684764
gene,ENSG00000172382,protein_coding,PRSS27,2712419,2720551
gene,ENSG00000205913,lncRNA,SRRM2-AS1,2737076,2752600
gene,ENSG00000167978,protein_coding,SRRM2,2752626,2772538
gene,ENSG00000103363,protein_coding,ELOB,2771414,2777289
gene,ENSG00000276791,lncRNA,ENSG00000276791,2777319,2780568
gene,ENSG00000103355,protein_coding,PRSS33,2783953,2787948
gene,ENSG00000221719,snoRNA,SNORA3C,2796408,2796532
gene,ENSG00000215148,protein_coding,PRSS41,2798470,2805304
gene,ENSG00000007038,protein_coding,PRSS21,2817180,2826304
gene,ENSG00000162078,protein_coding,ZG16B,2830253,2839585
gene,ENSG00000291300,lncRNA,PRSS30P,2839568,2842744
gene,ENSG00000005001,protein_coding,PRSS22,2852730,2858170
gene,ENSG00000263325,lncRNA,ENSG00000263325,2857898,2859726
gene,ENSG00000263280,lncRNA,ENSG00000263280,2866325,2868251
gene,ENSG00000162076,protein_coding,FLYWCH2,2883213,2899382
gene,ENSG00000289222,lncRNA,ENSG00000289222,2903540,2905402
gene,ENSG00000059122,protein_coding,FLYWCH1,2911931,2951208
gene,ENSG00000262482,lncRNA,ENSG00000262482,2939714,2954276
gene,ENSG00000131650,protein_coding,KREMEN2,2964216,2968383
gene,ENSG00000127564,protein_coding,PKMYT1,2968024,2980479
gene,ENSG00000162073,protein_coding,PAQR4,2969270,2973484
gene,ENSG00000274367,lncRNA,ENSG00000274367,2981175,2981591
gene,ENSG00000262152,protein_coding,GREP1,2988256,3002016
gene,ENSG00000262362,lncRNA,ENSG00000262362,3003431,3005101
gene,ENSG00000289281,protein_coding,ENSG00000289281,3004132,3004859
gene,ENSG00000272079,lncRNA,ENSG00000272079,3006120,3007388
gene,ENSG00000213937,protein_coding,CLDN9,3012923,3014505
gene,ENSG00000184697,protein_coding,CLDN6,3014712,3020071
gene,ENSG00000006327,protein_coding,TNFRSF12A,3018445,3022383
gene,ENSG00000103145,protein_coding,HCFC1R1,3022625,3024286
gene,ENSG00000131652,protein_coding,THOC6,3024027,3027755
gene,ENSG00000162069,protein_coding,BICDL2,3027682,3036944
gene,ENSG00000205890,lncRNA,ENSG00000205890,3032481,3039133
gene,ENSG00000261971,lncRNA,MMP25-AS1,3037400,3059370
gene,ENSG00000008516,protein_coding,MMP25,3046062,3060726
gene,ENSG00000008517,protein_coding,IL32,3065297,3082192
gene,ENSG00000252561,snRNA,RNU1-125P,3069523,3069651
gene,ENSG00000262370,lncRNA,ENSG00000262370,3076911,3087112
gene,ENSG00000200204,snRNA,RNU1-22P,3086143,3086300
gene,ENSG00000130182,protein_coding,ZSCAN10,3088890,3099295
gene,ENSG00000263072,lncRNA,ZNF213-AS1,3100696,3143734
gene,ENSG00000263011,lncRNA,ENSG00000263011,3106762,3109581
gene,ENSG00000122386,protein_coding,ZNF205,3112560,3120517
gene,ENSG00000085644,protein_coding,ZNF213,3129777,3142804
gene,ENSG00000261889,lncRNA,ENSG00000261889,3156736,3157483
gene,ENSG00000262521,lncRNA,ENSG00000262521,3181233,3184018
gene,ENSG00000168124,protein_coding,OR1F1,3188204,3224779
gene,ENSG00000010539,protein_coding,ZNF200,3222325,3236221
gene,ENSG00000103313,protein_coding,MEFV,3242027,3256633
gene,ENSG00000281005,lncRNA,LINC00921,3263743,3269151
gene,ENSG00000290183,protein_coding,ENSG00000290183,3263800,3291029
gene,ENSG00000279330,TEC,ENSG00000279330,3273609,3275807
gene,ENSG00000006194,protein_coding,ZNF263,3283283,3301401
gene,ENSG00000279031,TEC,ENSG00000279031,3292879,3293403
gene,ENSG00000140993,protein_coding,TIGD7,3298808,3305729
gene,ENSG00000162086,protein_coding,ZNF75A,3305406,3318852
gene,ENSG00000262899,lncRNA,ENSG00000262899,3307573,3308393
gene,ENSG00000168158,protein_coding,OR2C1,3355889,3357306
gene,ENSG00000285329,protein_coding,ENSG00000285329,3365099,3479550
gene,ENSG00000140987,protein_coding,ZSCAN32,3382081,3401065
gene,ENSG00000103343,protein_coding,ZNF174,3401215,3409364
gene,ENSG00000167981,protein_coding,ZNF597,3432414,3443504
gene,ENSG00000122390,protein_coding,NAA60,3443649,3486953
gene,ENSG00000263212,lncRNA,ENSG00000263212,3458071,3515564
gene,ENSG00000273776,miRNA,MIR6126,3485381,3485469
gene,ENSG00000215131,protein_coding,C16orf90,3493484,3495489
gene,ENSG00000103351,protein_coding,CLUAP1,3500976,3539048
gene,ENSG00000278942,TEC,ENSG00000278942,3533429,3534258
gene,ENSG00000167984,protein_coding,NLRC3,3539033,3577403
gene,ENSG00000262312,lncRNA,ENSG00000262312,3542739,3545785
gene,ENSG00000261938,lncRNA,ENSG00000261938,3581181,3583266
gene,ENSG00000188827,protein_coding,SLX4,3581181,3611606
gene,ENSG00000213918,protein_coding,DNASE1,3611728,3680143
gene,ENSG00000263235,lncRNA,ENSG00000263235,3650636,3651703
gene,ENSG00000126602,protein_coding,TRAP1,3651639,3717553
gene,ENSG00000276754,lncRNA,ENSG00000276754,3686998,3687380
gene,ENSG00000005339,protein_coding,CREBBP,3725054,3880713
gene,ENSG00000262185,lncRNA,LINC02861,3930806,3950586
gene,ENSG00000162104,protein_coding,ADCY9,3953387,4116442
gene,ENSG00000263159,lncRNA,ENSG00000263159,4032012,4032936
gene,ENSG00000263105,lncRNA,ENSG00000263105,4180117,4183515
gene,ENSG00000185739,protein_coding,SRL,4189374,4242080
gene,ENSG00000262468,lncRNA,LINC01569,4243943,4253847
gene,ENSG00000090447,protein_coding,TFAP4,4257186,4273075
gene,ENSG00000288935,lncRNA,ENSG00000288935,4307200,4307624
gene,ENSG00000126603,protein_coding,GLIS2,4314761,4339597
gene,ENSG00000262686,lncRNA,GLIS2-AS1,4324667,4328340
gene,ENSG00000217930,protein_coding,PAM16,4331549,4355607
gene,ENSG00000262712,lncRNA,ENSG00000262712,4335870,4337818
gene,ENSG00000103426,protein_coding,CORO7-PAM16,4340251,4420494
gene,ENSG00000280063,TEC,ENSG00000280063,4346694,4348648
gene,ENSG00000262246,protein_coding,CORO7,4354542,4425705
gene,ENSG00000168140,protein_coding,VASN,4371848,4383538
gene,ENSG00000103423,protein_coding,DNAJA3,4425805,4456775
gene,ENSG00000277170,lncRNA,ENSG00000277170,4426902,4427380
gene,ENSG00000277440,lncRNA,ENSG00000277440,4430522,4431103
gene,ENSG00000153406,protein_coding,NMRAL1,4461691,4495763
gene,ENSG00000103415,protein_coding,HMOX2,4474690,4510347
gene,ENSG00000089486,protein_coding,CDIP1,4510669,4538828
gene,ENSG00000278434,lncRNA,ENSG00000278434,4532216,4533670
gene,ENSG00000205832,protein_coding,C16orf96,4556340,4600758
gene,ENSG00000261789,lncRNA,ENSG00000261789,4560001,4561662
gene,ENSG00000153443,protein_coding,UBALD1,4608883,4615027
gene,ENSG00000102858,protein_coding,MGRN1,4616493,4690974
gene,ENSG00000263955,misc_RNA,RN7SL850P,4633591,4633881
gene,ENSG00000261442,lncRNA,ENSG00000261442,4634329,4640623
gene,ENSG00000276641,miRNA,MIR6769A,4671318,4671390
gene,ENSG00000168101,protein_coding,NUDT16L1,4693562,4695859
gene,ENSG00000168096,protein_coding,ANKS3,4696510,4734378
gene,ENSG00000266994,lncRNA,ENSG00000266994,4730115,4752565
gene,ENSG00000166246,protein_coding,DNAAF8,4734344,4749396
gene,ENSG00000103199,protein_coding,ZNF500,4748239,4767624
gene,ENSG00000140623,protein_coding,SEPTIN12,4777606,4788398
gene,ENSG00000285952,lncRNA,ENSG00000285952,4777939,4801423
gene,ENSG00000267795,protein_coding,SMIM22,4788397,4796491
gene,ENSG00000267077,lncRNA,ENSG00000267077,4795265,4796532
gene,ENSG00000067836,protein_coding,ROGDI,4796968,4802880
gene,ENSG00000140632,protein_coding,GLYR1,4803203,4847288
gene,ENSG00000275056,lncRNA,ENSG00000275056,4839244,4840334
gene,ENSG00000118900,protein_coding,UBN1,4846665,4882401
gene,ENSG00000118898,protein_coding,PPL,4882507,4960741
gene,ENSG00000103184,protein_coding,SEC14L5,4958330,5019157
gene,ENSG00000267072,lncRNA,ENSG00000267072,5010909,5042250
gene,ENSG00000103174,protein_coding,NAGPA,5024844,5034141
gene,ENSG00000033011,protein_coding,ALG1,5033702,5087379
gene,ENSG00000153446,protein_coding,C16orf89,5044122,5066110
gene,ENSG00000118894,protein_coding,EEF2KMT,5084284,5097795
gene,ENSG00000267070,lncRNA,ENSG00000267070,5098739,5142595
gene,ENSG00000285567,lncRNA,ENSG00000285567,5103339,5235822
gene,ENSG00000261811,lncRNA,LINC02164,5215243,5220843
gene,ENSG00000078328,protein_coding,RBFOX1,5239802,7713340
gene,ENSG00000260338,lncRNA,LINC01570,5596856,5616373
gene,ENSG00000273648,miRNA,MIR8065,5632467,5632566
gene,ENSG00000280000,TEC,ENSG00000280000,6037210,6038977
gene,ENSG00000257180,lncRNA,ENSG00000257180,6056975,6092954
gene,ENSG00000286635,lncRNA,ENSG00000286635,6380476,6395578
gene,ENSG00000260835,lncRNA,ENSG00000260835,6573767,6577359
gene,ENSG00000278975,TEC,ENSG00000278975,6703883,6705558
gene,ENSG00000252080,snRNA,RNU7-99P,6748908,6748969
gene,ENSG00000200869,snRNA,RNU6-457P,6873899,6874005
gene,ENSG00000212189,snRNA,RNU6-328P,7004007,7004112
gene,ENSG00000289107,lncRNA,ENSG00000289107,7054233,7057043
gene,ENSG00000287340,lncRNA,ENSG00000287340,7301605,7304662
gene,ENSG00000283584,snoRNA,ENSG00000283584,7431217,7431296
gene,ENSG00000261198,lncRNA,ENSG00000261198,7614230,7614992
gene,ENSG00000252138,snoRNA,ENSG00000252138,7726841,7726951
gene,ENSG00000260289,lncRNA,ENSG00000260289,7878799,8112756
gene,ENSG00000260003,lncRNA,ENSG00000260003,8276263,8295700
gene,ENSG00000261319,lncRNA,LINC02152,8298492,8299772
gene,ENSG00000260058,lncRNA,ENSG00000260058,8309962,8357860
gene,ENSG00000259819,lncRNA,ENSG00000259819,8369864,8376276
gene,ENSG00000261066,lncRNA,ENSG00000261066,8526549,8532013
gene,ENSG00000232258,protein_coding,TMEM114,8537605,8590511
gene,ENSG00000287522,lncRNA,ENSG00000287522,8615855,8618033
gene,ENSG00000067365,protein_coding,METTL22,8621683,8649654
gene,ENSG00000279357,TEC,ENSG00000279357,8666762,8667271
gene,ENSG00000183044,protein_coding,ABAT,8674596,8784575
gene,ENSG00000243954,misc_RNA,RN7SL743P,8683254,8683551
gene,ENSG00000238417,snRNA,RNU7-63P,8705456,8705517
gene,ENSG00000184857,protein_coding,TMEM186,8780384,8797642
gene,ENSG00000140650,protein_coding,PMM2,8788823,8862534
gene,ENSG00000260350,lncRNA,ENSG00000260350,8847650,8848724
gene,ENSG00000153048,protein_coding,CARHSP1,8852942,8869012
gene,ENSG00000261481,lncRNA,CARHSP1-DT,8869251,8870032
gene,ENSG00000283516,protein_coding,LITAFD,8882351,8885351
gene,ENSG00000187555,protein_coding,USP7,8892097,8975328
gene,ENSG00000260979,lncRNA,USP7-AS1,8962706,8966990
gene,ENSG00000261392,lncRNA,ENSG00000261392,9068554,9072412
gene,ENSG00000182831,protein_coding,HAPSTR1,9091644,9121635
gene,ENSG00000263244,lncRNA,ENSG00000263244,9104848,9113181
gene,ENSG00000260349,lncRNA,ENSG00000260349,9105834,9107174
gene,ENSG00000261617,lncRNA,LINC02177,9355588,9408093
gene,ENSG00000260071,lncRNA,ENSG00000260071,9365540,9518325
gene,ENSG00000261397,lncRNA,LINC01177,9441294,9444985
gene,ENSG00000261075,lncRNA,LINC01195,9446010,9455505
gene,ENSG00000283003,lncRNA,ENSG00000283003,9541970,9614899
gene,ENSG00000260362,lncRNA,ENSG00000260362,9666885,9676843
gene,ENSG00000183454,protein_coding,GRIN2A,9753404,10182928
gene,ENSG00000283221,lncRNA,ENSG00000283221,9794637,9805571
gene,ENSG00000287830,lncRNA,ENSG00000287830,9808856,9810726
gene,ENSG00000261810,lncRNA,ENSG00000261810,10033684,10037297
gene,ENSG00000285543,lncRNA,ENSG00000285543,10214784,10227581
gene,ENSG00000266439,misc_RNA,RN7SL493P,10221775,10222073
gene,ENSG00000166669,protein_coding,ATF7IP2,10326434,10483638
gene,ENSG00000260756,lncRNA,ENSG00000260756,10351440,10352752
gene,ENSG00000289023,lncRNA,ENSG00000289023,10392338,10393002
gene,ENSG00000279662,TEC,ENSG00000279662,10445309,10449747
gene,ENSG00000199482,snRNA,RNU6-633P,10496272,10496374
gene,ENSG00000260468,lncRNA,LINC01290,10514842,10528202
gene,ENSG00000213853,protein_coding,EMP2,10528422,10580632
gene,ENSG00000256013,lncRNA,ENSG00000256013,10529440,10532082
gene,ENSG00000260310,lncRNA,ENSG00000260310,10576499,10578183
gene,ENSG00000153060,protein_coding,TEKT5,10627501,10694930
gene,ENSG00000263279,lncRNA,ENSG00000263279,10691273,10692973
gene,ENSG00000289073,lncRNA,ENSG00000289073,10743306,10744096
gene,ENSG00000103274,protein_coding,NUBP1,10743786,10769351
gene,ENSG00000166676,protein_coding,TVP23A,10760919,10818794
gene,ENSG00000262151,lncRNA,ENSG00000262151,10864914,10888752
gene,ENSG00000179583,protein_coding,CIITA,10866222,10943021
gene,ENSG00000182108,protein_coding,DEXI,10928891,10942468
gene,ENSG00000280153,TEC,ENSG00000280153,10933903,10936280
gene,ENSG00000038532,protein_coding,CLEC16A,10944539,11182186
gene,ENSG00000274038,lncRNA,ENSG00000274038,11056556,11057034
gene,ENSG00000262020,lncRNA,ENSG00000262020,11066496,11071102
gene,ENSG00000287121,lncRNA,ENSG00000287121,11155298,11162818
gene,ENSG00000263033,lncRNA,ENSG00000263033,11196177,11224969
gene,ENSG00000175643,protein_coding,RMI2,11249619,11381662
gene,ENSG00000185338,protein_coding,SOCS1,11254417,11256204
gene,ENSG00000178279,protein_coding,TNP2,11267748,11269533
gene,ENSG00000178257,protein_coding,PRM3,11273199,11273629
gene,ENSG00000212228,snoRNA,ENSG00000212228,11274113,11274236
gene,ENSG00000122304,protein_coding,PRM2,11275639,11276480
gene,ENSG00000175646,protein_coding,PRM1,11280841,11281330
gene,ENSG00000287429,lncRNA,ENSG00000287429,11290569,11294906
gene,ENSG00000221801,miRNA,MIR548H2,11306440,11306527
gene,ENSG00000263080,lncRNA,ENSG00000263080,11341809,11345211
gene,ENSG00000262703,lncRNA,ENSG00000262703,11348143,11349321
gene,ENSG00000188897,protein_coding,ENSG00000188897,11359845,11527247
gene,ENSG00000262999,lncRNA,ENSG00000262999,11465260,11473174
gene,ENSG00000189067,protein_coding,LITAF,11547722,11636381
gene,ENSG00000184602,protein_coding,SNN,11668455,11679152
gene,ENSG00000153066,protein_coding,TXNDC11,11679083,11742857
gene,ENSG00000262420,lncRNA,ENSG00000262420,11741910,11744506
gene,ENSG00000122299,protein_coding,ZC3H7A,11750586,11797258
gene,ENSG00000277369,lncRNA,ENSG00000277369,11797456,11798275
gene,ENSG00000262117,lncRNA,BCAR4,11819829,11828845
gene,ENSG00000171490,protein_coding,RSL1D1,11833850,11851580
gene,ENSG00000263307,lncRNA,RSL1D1-DT,11851622,11907054
gene,ENSG00000103342,protein_coding,GSPT1,11868128,11916082
gene,ENSG00000261560,lncRNA,ENSG00000261560,11881075,11882569
